OrderID,CustomerID,OrderDate,ShipDate,TotalAmount,PaymentMethod
217557,575894,2020-05-29,2022-01-04,1121.91,Credit Card
710872,349736,2024-05-29,2024-07-01,489.85,Credit Card
755489,980123,2021-05-15,2024-04-08,151.99,Credit Card
652739,127613,2022-08-08,2023-01-01,880.46,Wire Transfer
764762,497156,2024-07-25,2024-07-28,1734.32,Wire Transfer
961543,601597,2024-06-30,2024-08-03,102.1,Credit Card
178655,922516,2023-03-06,2024-04-16,484.04,Wire Transfer
648476,826347,2022-11-01,2022-11-09,1543.12,Credit Card
191763,337014,2021-07-05,2022-08-07,822.05,Credit Card
783134,501704,2024-02-19,2024-08-19,780.82,Credit Card
252703,307138,2021-09-21,2022-03-09,331.56,Credit Card
593072,513531,2023-09-30,2024-06-20,932.65,Wire Transfer
291617,251497,2022-10-06,2023-12-08,539.11,PayPal
700214,822858,2022-04-11,2024-07-01,932.7,PayPal
893924,649214,2023-05-30,2023-08-10,1078.69,Credit Card
344850,376834,2019-08-15,2021-01-25,1507.59,Credit Card
194977,758273,2020-02-22,2023-10-11,1320.83,Credit Card
164367,525404,2020-08-07,2020-08-09,783.64,Wire Transfer
251346,898899,2020-08-29,2024-03-04,659.32,Wire Transfer
307098,516704,2020-07-25,2024-03-06,1263.13,Credit Card
522490,464651,2023-07-01,2024-07-11,1160.1,Credit Card
298735,306605,2024-08-02,2024-08-04,1428.51,Credit Card
457643,498156,2023-07-22,2024-02-14,1641.24,PayPal
684028,139362,2023-02-04,2024-03-30,447.48,PayPal
612480,639870,2022-04-18,2023-11-21,1443.39,Credit Card
407836,813962,2023-10-12,2024-07-24,1933.94,Wire Transfer
197376,427440,2024-04-01,2024-08-21,1843.07,Credit Card
996095,963305,2021-05-28,2023-12-03,723.67,Credit Card
664982,456802,2023-05-16,2024-07-17,1154.21,Wire Transfer
742819,672006,2019-11-17,2024-07-27,1133.5,Credit Card
797022,984796,2020-03-01,2023-01-20,20.05,Wire Transfer
538445,196864,2020-08-13,2021-09-07,1981.85,PayPal
585290,256921,2021-09-27,2023-08-10,453.7,Credit Card
753327,651382,2022-09-21,2022-10-25,97.58,Wire Transfer
300836,404776,2024-06-19,2024-08-22,35.08,Credit Card
472379,170374,2020-09-06,2023-08-27,766.06,PayPal
964139,408913,2021-01-18,2021-07-16,1543.93,Credit Card
794678,274107,2022-07-03,2023-11-08,1621.73,PayPal
224196,922270,2022-08-03,2024-04-26,1793.94,Wire Transfer
956049,564128,2021-07-19,2023-09-12,631.98,PayPal
253304,603727,2020-08-26,2023-07-24,1957.45,Wire Transfer
619959,499286,2020-11-13,2024-03-06,737.12,Credit Card
794874,749480,2022-10-11,2023-09-16,1199.64,Wire Transfer
311018,880014,2021-03-06,2021-08-05,815.14,Wire Transfer
536118,561736,2022-12-11,2023-12-24,320.19,PayPal
790260,295025,2020-04-02,2021-09-12,1855.2,PayPal
522167,583933,2020-10-23,2023-03-31,1090.51,PayPal
181310,349737,2021-05-09,2023-10-19,387.0,Wire Transfer
970661,228118,2021-04-13,2024-01-11,689.41,Wire Transfer
356153,348554,2023-08-20,2024-04-21,903.48,Credit Card
146314,654740,2022-11-03,2024-02-02,455.0,Credit Card
755812,262483,2023-03-28,2024-01-02,916.49,Credit Card
369983,366445,2021-11-13,2022-07-05,1388.9,PayPal
589962,155710,2021-11-18,2022-01-17,473.83,Credit Card
982015,521061,2023-08-20,2024-03-23,1803.54,PayPal
106767,553226,2022-05-14,2024-05-17,793.71,PayPal
177127,420046,2022-03-20,2022-06-06,1149.82,Wire Transfer
981012,736588,2021-03-23,2022-03-08,342.21,PayPal
783935,972296,2020-09-11,2023-01-05,1112.59,PayPal
342322,744492,2023-11-10,2024-02-26,263.61,PayPal
991247,694016,2021-03-12,2024-07-29,1313.73,Credit Card
879495,855216,2023-06-05,2023-07-30,1070.88,Credit Card
869005,648521,2021-03-07,2022-08-14,1256.32,Credit Card
921583,594713,2021-02-22,2021-12-29,360.56,PayPal
518325,350980,2020-03-03,2022-03-17,1174.8,Credit Card
107935,348061,2023-01-01,2024-07-04,1365.83,PayPal
268673,481905,2023-09-15,2023-10-31,68.84,Credit Card
219529,125498,2019-10-24,2024-08-29,898.74,Wire Transfer
415299,781016,2021-07-09,2021-12-21,1271.88,Credit Card
913613,222770,2020-11-15,2022-08-13,1491.15,PayPal
784789,602640,2020-05-19,2021-11-28,1181.8,PayPal
350787,675782,2022-12-23,2023-08-08,1377.61,Wire Transfer
545967,929863,2020-03-20,2020-12-05,1717.19,Credit Card
483345,597958,2023-03-14,2024-05-30,1156.76,Wire Transfer
524926,541866,2019-12-20,2023-09-25,1564.49,Credit Card
708628,646561,2021-05-07,2022-10-20,1102.28,PayPal
168980,309542,2023-12-08,2024-07-06,1953.84,Wire Transfer
302521,804000,2020-07-28,2022-05-17,517.44,Wire Transfer
255048,954521,2023-06-27,2024-01-27,863.93,Credit Card
168200,391559,2022-04-02,2023-09-22,1000.5,Credit Card
173992,442773,2022-10-29,2024-08-07,1675.53,PayPal
426707,616473,2021-01-03,2021-07-20,734.35,PayPal
918102,192475,2024-06-18,2024-09-05,1985.79,Wire Transfer
874374,983625,2024-04-07,2024-07-14,1647.5,Wire Transfer
584772,693592,2021-09-12,2022-08-21,254.4,Wire Transfer
589498,933741,2021-07-07,2023-07-16,912.4,Wire Transfer
392350,930725,2022-03-02,2024-07-01,1271.98,Wire Transfer
760036,866431,2019-09-24,2021-04-16,217.49,Wire Transfer
957729,944055,2022-10-29,2023-11-10,320.79,Wire Transfer
244371,903055,2022-08-06,2023-09-15,1689.07,Wire Transfer
681356,149113,2023-08-16,2024-03-27,1721.17,Credit Card
855598,350144,2024-04-20,2024-04-24,651.67,Credit Card
597927,784353,2022-09-10,2024-07-27,220.28,Credit Card
216438,716215,2019-11-16,2022-10-09,22.62,Wire Transfer
178187,611278,2024-01-21,2024-02-08,1239.06,Wire Transfer
864807,398282,2023-02-27,2023-07-23,56.02,Wire Transfer
497870,769003,2019-11-11,2021-08-08,1840.06,PayPal
932680,890832,2022-02-11,2024-07-06,1567.1,PayPal
336753,999958,2020-03-14,2021-04-13,355.42,Credit Card
754480,239595,2023-01-20,2023-08-02,501.92,Credit Card
269920,560070,2023-12-02,2023-12-21,1033.82,Wire Transfer
479906,576220,2021-12-13,2022-02-14,413.03,Wire Transfer
606223,814908,2019-08-16,2020-01-21,1481.1,Wire Transfer
898081,929660,2023-04-16,2024-08-21,1274.93,Credit Card
996529,457903,2021-05-30,2023-02-12,1602.21,Wire Transfer
326033,753502,2023-08-05,2023-09-16,1687.9,Wire Transfer
541606,256679,2021-06-25,2024-06-02,1806.32,PayPal
407420,366916,2022-03-28,2024-03-05,1221.65,PayPal
690807,394785,2019-12-03,2021-12-02,446.02,Wire Transfer
655615,618160,2021-12-03,2022-02-09,1573.56,Credit Card
278183,292451,2023-10-05,2023-11-08,815.71,Wire Transfer
418290,661594,2024-02-01,2024-04-11,1121.58,Wire Transfer
343188,780025,2023-01-17,2023-12-27,177.74,Wire Transfer
866167,523135,2021-04-01,2022-05-21,1019.95,Credit Card
313768,160689,2020-12-27,2021-07-05,581.49,Wire Transfer
241134,728031,2021-08-27,2023-12-18,1023.93,Credit Card
121129,376364,2019-12-29,2021-12-18,1048.95,Credit Card
906662,678188,2022-03-21,2022-08-19,341.3,Wire Transfer
698792,102262,2021-07-13,2024-03-28,1506.12,Wire Transfer
343566,425705,2023-11-26,2024-01-18,1236.26,Wire Transfer
413410,886865,2023-05-04,2024-03-30,1894.55,Wire Transfer
286419,689240,2023-11-07,2024-01-24,502.87,Credit Card
905968,937113,2021-08-20,2024-06-15,1655.96,PayPal
190992,634559,2020-10-22,2021-04-25,513.82,PayPal
508039,850736,2020-06-11,2022-04-15,823.5,Credit Card
855308,448053,2022-04-19,2022-12-20,349.87,Credit Card
886015,244687,2021-11-17,2023-08-29,792.99,Credit Card
673413,838872,2021-03-31,2023-06-25,1010.59,Wire Transfer
327139,533242,2022-06-27,2023-08-02,693.16,Credit Card
686259,499432,2022-04-25,2023-02-21,1013.03,PayPal
664451,944446,2020-09-04,2024-04-29,1197.95,PayPal
198922,201275,2022-06-07,2023-08-09,496.53,Wire Transfer
544139,228834,2024-06-18,2024-08-14,759.95,Wire Transfer
771714,400644,2020-11-13,2021-03-08,1906.78,Credit Card
376800,477525,2020-08-19,2022-06-23,321.28,PayPal
888763,234108,2019-09-15,2019-11-21,220.05,Credit Card
406692,446809,2021-08-12,2023-06-17,480.0,Credit Card
583428,625094,2024-02-08,2024-06-08,1705.5,PayPal
317167,749159,2022-04-18,2023-10-06,60.92,Wire Transfer
754091,855175,2023-12-08,2024-04-16,1994.9,Wire Transfer
424639,760975,2024-03-17,2024-06-07,1280.17,PayPal
979228,732097,2021-07-29,2024-08-25,1603.37,Wire Transfer
622796,449178,2022-04-19,2022-09-25,44.8,Wire Transfer
745434,116411,2020-10-28,2021-02-19,1417.57,Wire Transfer
302253,999357,2022-01-30,2024-07-06,321.88,PayPal
269546,682984,2020-04-23,2023-02-16,150.25,Wire Transfer
378675,571740,2019-11-21,2020-08-24,143.91,Wire Transfer
467620,312488,2020-05-05,2024-01-29,774.28,Wire Transfer
328942,344035,2022-09-07,2023-08-21,166.54,PayPal
131673,422490,2021-01-05,2023-10-28,1346.81,Credit Card
645038,465536,2024-01-03,2024-01-29,432.31,Wire Transfer
812728,307013,2020-05-14,2021-08-25,898.79,Wire Transfer
959493,169387,2024-02-06,2024-08-18,978.33,Wire Transfer
817385,516204,2022-03-01,2024-02-09,1521.94,PayPal
732466,580526,2023-06-18,2023-09-26,1246.37,PayPal
616478,487342,2020-07-06,2021-10-20,618.63,Credit Card
408238,104128,2022-06-25,2023-05-04,415.83,PayPal
911348,108353,2020-02-03,2020-10-31,1750.79,PayPal
761871,840410,2020-01-08,2020-05-18,1817.14,Credit Card
120756,931606,2020-08-13,2024-08-29,1155.88,Credit Card
171915,555182,2020-04-09,2020-12-26,1861.38,Credit Card
433487,961887,2020-02-26,2021-11-20,1668.84,Wire Transfer
686498,681077,2022-03-02,2024-08-28,960.13,Wire Transfer
346694,811240,2024-08-05,2024-09-07,1534.75,Wire Transfer
156541,127832,2024-03-04,2024-07-28,288.75,Wire Transfer
943348,705001,2019-08-24,2019-11-23,826.03,Credit Card
746086,719332,2020-01-30,2023-09-13,1571.85,Credit Card
299867,513726,2020-09-13,2022-06-13,1507.38,Wire Transfer
249421,188903,2021-03-23,2023-01-02,1887.86,Credit Card
387655,686482,2020-07-18,2024-05-27,1191.8,Credit Card
864191,754140,2023-05-20,2023-08-07,699.35,Wire Transfer
765519,293554,2024-07-15,2024-08-16,544.79,PayPal
415665,475777,2021-02-12,2024-02-20,1594.47,Wire Transfer
666450,639845,2022-03-21,2022-07-30,977.07,Credit Card
751912,917636,2020-07-27,2024-03-09,169.42,PayPal
185631,540435,2023-04-28,2024-06-10,593.88,PayPal
171481,663106,2023-04-30,2023-07-01,232.19,Credit Card
707391,443205,2021-03-26,2023-05-30,1371.27,Wire Transfer
353762,985586,2022-07-01,2022-09-28,138.97,PayPal
239980,127125,2024-04-29,2024-08-06,1915.55,Wire Transfer
152837,995017,2020-01-14,2022-06-04,949.41,PayPal
868890,844644,2023-06-13,2023-09-21,1498.16,Wire Transfer
292388,871366,2023-03-30,2023-10-01,1648.23,PayPal
738449,182952,2020-02-17,2021-01-14,1757.34,Credit Card
850349,296100,2021-03-09,2023-04-14,170.58,Credit Card
627626,859201,2020-02-21,2020-12-02,899.58,Credit Card
795487,785068,2024-07-17,2024-08-02,1936.12,Credit Card
373474,254543,2024-07-24,2024-09-10,1740.08,Wire Transfer
871828,206743,2023-02-25,2023-04-01,1190.11,Wire Transfer
219761,642065,2022-01-05,2023-10-02,1677.5,Wire Transfer
288143,735458,2019-11-23,2022-06-15,1403.83,Wire Transfer
652590,946953,2022-11-12,2023-12-22,902.2,PayPal
905086,791445,2023-05-25,2024-05-12,614.18,Wire Transfer
377770,542783,2023-06-13,2024-04-20,179.36,PayPal
432759,108818,2024-05-24,2024-06-27,1852.13,Wire Transfer
566487,704980,2021-06-15,2021-12-24,1836.17,PayPal
548218,545034,2019-11-08,2023-12-24,562.71,PayPal
399790,212097,2021-02-21,2024-02-06,551.38,Wire Transfer
831063,835428,2022-10-26,2023-10-07,1653.51,Wire Transfer
919419,586483,2021-06-11,2023-05-18,842.44,Credit Card
439440,140872,2021-09-11,2022-10-26,146.46,Wire Transfer
751626,229855,2021-11-14,2023-05-23,63.79,Credit Card
547470,507835,2021-04-06,2022-01-01,1010.67,PayPal
408746,348185,2020-07-20,2023-04-30,1821.57,Credit Card
179831,447269,2022-09-25,2024-06-18,1772.88,Credit Card
317628,912152,2020-04-18,2024-01-17,1936.78,Wire Transfer
594544,981571,2020-10-09,2023-02-17,1775.63,Credit Card
390002,571046,2021-09-04,2021-11-28,1100.72,Credit Card
590282,237747,2023-09-07,2024-08-17,1921.97,Wire Transfer
817558,757782,2021-06-27,2023-11-07,1371.72,Credit Card
936499,591853,2020-06-18,2022-05-03,1832.96,PayPal
404668,911805,2020-10-15,2022-05-06,491.37,PayPal
343041,859717,2023-02-20,2023-06-20,1388.06,Credit Card
929043,339021,2021-06-28,2023-10-10,168.98,PayPal
498488,462764,2022-06-02,2023-10-26,1477.05,Credit Card
730104,342432,2021-01-14,2022-03-17,615.98,Wire Transfer
590406,338703,2021-02-17,2023-03-09,308.94,Wire Transfer
479822,466071,2021-09-24,2023-02-17,98.42,Credit Card
845329,483943,2020-05-08,2023-07-19,319.7,Credit Card
637901,710717,2024-03-15,2024-07-29,1246.73,PayPal
946941,847138,2020-07-07,2021-06-26,809.69,Wire Transfer
681207,612843,2021-07-27,2022-12-24,865.59,Credit Card
235285,519096,2020-01-24,2021-02-15,59.62,Credit Card
342466,747863,2023-02-17,2023-08-03,765.34,PayPal
291901,257504,2022-01-31,2023-02-14,1644.88,PayPal
717526,242078,2022-11-18,2023-09-11,1506.29,Wire Transfer
938995,335379,2021-08-09,2021-11-06,1695.28,PayPal
481745,285641,2023-10-18,2024-05-29,532.68,PayPal
322999,258773,2022-03-26,2022-07-07,106.03,PayPal
759823,373399,2020-04-13,2023-09-28,1990.77,PayPal
599119,654886,2022-01-30,2024-01-04,1855.26,Wire Transfer
542730,982084,2021-08-03,2021-12-29,86.88,Credit Card
437486,269765,2021-04-17,2022-03-03,476.62,PayPal
823897,152029,2023-10-10,2023-12-19,1482.85,Credit Card
489292,519360,2024-02-14,2024-05-02,1161.59,Credit Card
245390,323017,2023-06-27,2024-08-17,997.38,PayPal
421253,257806,2021-04-13,2023-07-21,1477.59,Wire Transfer
835519,962868,2023-09-07,2024-08-31,1689.91,Wire Transfer
661493,573639,2023-06-01,2024-01-15,856.54,Credit Card
554807,912496,2021-10-23,2022-08-08,1510.87,Wire Transfer
508827,932911,2022-01-22,2022-04-03,1161.83,Credit Card
702237,315937,2023-03-09,2023-12-19,1841.66,Credit Card
816909,240156,2024-05-19,2024-07-09,470.64,Credit Card
985754,511074,2023-08-22,2023-12-29,413.03,Wire Transfer
772925,292487,2023-01-18,2023-09-02,1488.09,PayPal
624803,279261,2022-11-03,2024-01-26,1017.12,Credit Card
606303,261832,2022-05-24,2023-03-18,1334.78,PayPal
377888,335695,2020-04-16,2023-02-12,1610.27,Credit Card
853460,971225,2023-04-29,2024-05-20,1240.14,Credit Card
282834,242858,2022-11-07,2024-08-09,1623.71,Wire Transfer
705019,859174,2021-04-30,2023-04-04,1416.07,Wire Transfer
936318,360635,2023-11-11,2024-08-13,289.27,Wire Transfer
621685,808793,2019-09-30,2022-03-25,356.06,Wire Transfer
828060,848754,2022-01-25,2023-03-22,1151.65,Credit Card
610364,500508,2022-10-28,2022-11-16,328.71,Wire Transfer
570461,265292,2020-10-15,2021-08-10,843.32,Wire Transfer
271850,169181,2019-10-02,2021-05-20,554.39,Wire Transfer
770338,159046,2022-10-22,2024-02-12,580.82,PayPal
246200,946513,2020-04-14,2021-09-12,1859.21,Credit Card
555135,749234,2022-06-16,2022-11-13,799.46,PayPal
863354,253637,2023-12-17,2024-03-14,403.04,PayPal
749453,854939,2019-09-04,2021-06-09,127.93,Credit Card
504191,921166,2023-07-12,2023-10-17,630.49,Credit Card
143829,626966,2022-05-22,2024-03-06,1030.57,PayPal
370596,439167,2021-05-22,2024-03-24,326.15,Credit Card
677748,286571,2021-08-21,2022-11-11,97.6,PayPal
501673,474185,2024-01-22,2024-04-21,306.9,Wire Transfer
457786,990750,2020-07-19,2021-02-01,709.74,PayPal
451766,884686,2022-11-10,2024-07-26,345.06,Credit Card
113122,541170,2020-03-20,2020-12-27,722.36,PayPal
536353,583335,2020-05-16,2023-10-28,1269.36,PayPal
663548,589260,2021-09-05,2022-12-19,907.73,Credit Card
976327,828468,2021-07-12,2024-06-18,1022.25,Wire Transfer
988742,184128,2021-04-16,2022-09-26,1359.77,Credit Card
829715,760649,2020-11-03,2023-02-05,575.52,Credit Card
664869,423633,2023-02-04,2024-06-21,558.01,Credit Card
780741,988491,2024-08-11,2024-08-16,1236.43,Credit Card
943307,880941,2022-09-24,2022-10-07,87.89,PayPal
705317,396076,2024-01-05,2024-06-10,326.26,Credit Card
150400,451317,2021-06-09,2023-05-28,1019.46,Credit Card
186907,259101,2020-06-24,2020-10-26,1455.64,Credit Card
885889,133915,2021-10-23,2022-07-16,1694.39,Wire Transfer
997698,271874,2022-03-05,2023-01-14,637.87,Wire Transfer
905214,909735,2020-10-22,2023-02-18,1976.96,PayPal
432800,899073,2021-08-31,2022-11-10,1673.28,Wire Transfer
282855,998830,2020-08-13,2023-02-17,1876.95,PayPal
226923,324088,2023-09-06,2024-07-20,702.11,Credit Card
878211,620896,2021-06-15,2024-09-07,827.3,Credit Card
749554,954421,2024-06-20,2024-08-11,956.5,Credit Card
393205,131520,2020-12-04,2024-02-20,1220.38,Wire Transfer
269576,390748,2022-04-18,2022-05-14,1407.75,PayPal
749970,877218,2020-10-17,2021-01-11,1943.9,Wire Transfer
562902,779591,2020-02-18,2022-02-08,1927.23,Credit Card
352594,381339,2022-07-28,2024-03-27,1805.24,Wire Transfer
135097,292351,2023-06-03,2024-07-30,88.95,Wire Transfer
132633,978718,2024-06-06,2024-06-20,337.94,Wire Transfer
286403,686794,2023-07-05,2023-12-09,281.49,PayPal
831216,374960,2023-05-13,2023-08-07,30.04,PayPal
946130,425705,2022-04-12,2023-02-11,697.45,Wire Transfer
913152,738794,2021-11-16,2023-07-27,1986.73,Wire Transfer
498624,639570,2023-08-29,2024-03-10,920.65,PayPal
258365,762435,2020-07-13,2023-09-27,1668.52,PayPal
828732,887139,2023-03-13,2024-07-21,1703.1,Credit Card
831572,388716,2020-12-22,2023-03-20,1304.11,Credit Card
339800,759134,2021-08-07,2023-05-24,1783.93,PayPal
190947,360804,2020-05-18,2023-01-18,1500.15,Wire Transfer
827664,190487,2022-10-11,2023-01-20,186.61,Credit Card
116206,873837,2023-08-10,2024-04-29,1068.99,Wire Transfer
367197,315236,2023-08-24,2024-02-13,92.13,Wire Transfer
502203,461378,2023-05-09,2023-08-18,117.35,Wire Transfer
366487,914147,2019-11-07,2021-05-16,520.84,Credit Card
483510,907646,2022-11-25,2023-06-04,102.15,Credit Card
303155,826124,2021-07-22,2024-05-10,1283.59,Wire Transfer
301019,873561,2020-06-23,2023-02-21,1808.82,PayPal
447809,538319,2022-07-23,2023-07-03,1833.99,Wire Transfer
706496,374609,2022-05-22,2024-09-08,31.77,PayPal
712646,801474,2020-03-12,2020-07-16,1728.35,PayPal
253608,681413,2023-04-12,2023-06-15,930.05,Credit Card
951774,923584,2024-01-11,2024-02-10,1643.61,Credit Card
369589,228264,2023-06-23,2023-12-19,1544.25,Credit Card
423731,751007,2020-06-14,2024-05-06,1806.33,Wire Transfer
890071,500065,2022-12-14,2023-05-18,388.03,Wire Transfer
346499,397274,2022-08-20,2024-09-10,507.91,PayPal
114637,321055,2020-12-16,2022-05-04,1978.0,Wire Transfer
734525,476473,2020-01-31,2020-03-20,122.65,Credit Card
927155,900530,2022-08-20,2023-10-03,513.58,PayPal
519519,301430,2022-06-05,2023-04-01,1738.93,Wire Transfer
506000,574535,2021-09-25,2023-11-08,216.5,PayPal
585222,198707,2020-07-21,2023-03-19,601.08,PayPal
316685,416986,2023-11-18,2024-08-17,1815.27,Wire Transfer
873100,740394,2024-02-28,2024-07-27,876.79,Credit Card
830170,799981,2021-08-28,2022-07-30,185.01,Wire Transfer
183511,163243,2021-12-23,2022-07-09,749.68,Credit Card
855617,892134,2021-06-05,2022-03-05,1708.98,Wire Transfer
498796,237142,2023-12-15,2024-02-18,1284.3,Wire Transfer
251137,840927,2023-06-15,2024-07-13,1493.61,Wire Transfer
161937,519318,2023-10-02,2024-05-14,273.16,PayPal
573304,677965,2020-01-21,2024-01-19,208.07,Credit Card
645584,663182,2021-08-11,2023-05-14,349.11,Credit Card
469564,637544,2024-07-08,2024-07-23,1151.91,Wire Transfer
280708,369182,2019-12-23,2022-10-17,22.0,Wire Transfer
200720,351300,2022-03-04,2022-05-16,659.76,Credit Card
172077,780417,2020-01-08,2021-05-10,1056.32,Credit Card
153675,704016,2021-02-25,2021-02-27,1854.32,Wire Transfer
658424,621050,2021-05-03,2022-10-09,279.98,Wire Transfer
932707,322179,2023-01-15,2024-01-21,558.3,Wire Transfer
160087,853061,2022-09-25,2023-03-15,1797.78,Wire Transfer
466952,767508,2020-03-19,2020-12-22,194.39,Wire Transfer
747601,105921,2023-11-13,2024-01-28,1611.4,PayPal
696893,153638,2023-10-26,2024-03-03,1030.72,PayPal
179242,816026,2020-01-11,2022-04-18,859.71,Wire Transfer
104435,802513,2023-07-09,2023-12-04,488.96,PayPal
945761,198342,2020-10-06,2021-03-22,1813.51,PayPal
845457,494347,2020-11-15,2023-10-06,1755.62,PayPal
103901,967156,2021-09-15,2024-08-20,905.66,Credit Card
984355,480096,2024-07-17,2024-07-30,1731.72,Credit Card
129267,218230,2021-08-22,2023-07-06,457.85,Wire Transfer
851657,389803,2022-03-20,2024-07-13,614.11,Wire Transfer
964638,295664,2021-11-01,2023-02-19,989.3,PayPal
618702,715638,2023-05-15,2023-07-21,1548.55,Credit Card
569438,465358,2022-04-17,2023-06-07,929.34,Credit Card
715408,747622,2021-03-05,2023-03-23,1771.4,Wire Transfer
746381,415708,2024-01-25,2024-06-29,1948.04,Credit Card
970648,479184,2021-10-19,2024-02-21,1593.0,Credit Card
906043,165300,2020-03-15,2022-07-03,1340.35,Wire Transfer
682407,502563,2024-03-06,2024-03-18,315.56,Credit Card
757090,171636,2024-04-03,2024-05-08,82.62,Wire Transfer
742796,970875,2022-03-17,2024-06-26,871.38,PayPal
935914,900372,2021-04-11,2024-08-02,70.29,Wire Transfer
773050,864639,2022-01-21,2024-08-22,1939.2,Credit Card
200330,172848,2020-02-14,2022-07-12,1245.87,PayPal
847351,636582,2021-12-13,2024-04-28,1942.23,Credit Card
903000,534586,2023-02-19,2024-04-14,865.17,PayPal
