TransactionID,AccountID,TransactionDate,Amount,TransactionType,Description
625618,436512,2022-05-04,-700.25,Credit,Thus rise get say.
591729,548879,2024-08-12,4585.75,Debit,These trouble our science deal.
862624,511310,2021-01-23,-2691.43,Debit,Article face success establish else produce.
221848,575338,2020-12-17,609.39,Credit,Central trip culture involve pretty line worry.
901878,231663,2019-09-07,1657.5,Debit,Prevent partner treatment.
700216,346754,2023-08-21,495.96,Debit,Break per spring finally interview western.
238569,218027,2021-12-14,-696.34,Debit,Avoid check want lawyer cold use.
184867,798494,2020-08-01,2710.72,Debit,Ago major large population tough throw itself.
748678,152378,2023-08-10,1636.86,Debit,Foreign woman hit service natural memory.
630311,964726,2019-12-25,-613.0,Credit,Chance really Congress five see sea.
419073,318497,2022-09-02,1870.9,Debit,Decide sport happen garden might decision.
626975,453872,2020-07-11,4446.45,Debit,Wind others exist campaign.
633070,950642,2021-09-20,4407.38,Credit,Last fire production side exist.
838793,432217,2023-10-04,4666.68,Credit,Fund soon information politics.
762013,342423,2024-02-06,4006.75,Credit,Seem down between answer central middle.
572512,261763,2020-11-30,-2521.62,Debit,Know stand east marriage worry.
891882,522446,2022-11-26,1081.63,Debit,Behavior road white.
667523,631911,2019-11-16,3422.5,Debit,Off then question peace expect cold smile.
349398,898563,2024-04-22,3881.84,Debit,View skin nature future near decision try.
183735,897346,2022-11-06,2183.72,Debit,Tend blue so decide sing process hotel.
410094,422018,2023-04-15,-945.32,Credit,Food loss positive vote recent around.
975007,753974,2021-06-29,-724.84,Debit,Worker size news many daughter.
775392,826376,2020-01-22,4375.08,Credit,Environmental mouth late effect its.
627525,766724,2023-03-26,2683.39,Debit,Example what behavior control.
353761,885094,2022-12-28,3673.08,Credit,Feel teacher next brother form interview fight.
323767,808173,2021-04-12,4999.43,Credit,Enough treat many special end kid assume body.
280147,403513,2021-10-02,-4440.1,Credit,Most money me require may clear mission box.
875875,199644,2022-03-19,132.1,Credit,Hotel step other article stage.
442546,344104,2020-11-13,579.71,Debit,Southern end mind itself.
951681,290725,2022-01-14,-484.96,Credit,Actually size candidate measure.
205466,119400,2022-03-29,-1553.97,Debit,Night coach issue country simple although key.
726059,491383,2022-12-02,2331.31,Debit,Record less product watch as performance.
122882,411004,2021-09-06,3672.78,Credit,Say those people subject. Morning exist sure.
977674,978793,2022-04-04,-1800.56,Debit,Nice word that provide million.
697895,391174,2024-06-05,832.31,Debit,Officer mission think black team. Race one sort.
833621,394940,2021-01-10,-4363.03,Debit,Through eat outside above.
717696,590698,2021-03-22,-3799.41,Debit,Major describe again. One we ahead marriage.
255265,853123,2024-02-12,767.88,Debit,Staff each item.
198285,419235,2020-04-01,-1096.7,Credit,Every finish where occur adult collection fish.
426133,282486,2024-03-13,4674.26,Debit,Energy partner subject particularly write.
617405,256626,2022-08-19,548.29,Debit,Eight wall American wrong lose very.
403393,724488,2020-09-25,4803.85,Credit,Discuss method forward.
990662,832020,2021-06-23,-4994.18,Credit,Group fall throw night. Now but man.
920952,284977,2021-10-18,-3336.65,Credit,Rest possible leave be career.
330311,418229,2020-03-11,4625.85,Credit,Have according make American member.
830644,756546,2024-03-11,-2880.94,Credit,Front official space rise phone brother.
287227,342769,2022-02-26,360.5,Debit,Price daughter interesting election couple.
231405,625226,2020-06-27,-3603.37,Debit,Cost hair break arm garden air thank.
657080,510651,2019-11-11,-4786.7,Debit,President character player coach.
885548,952688,2020-06-09,2428.46,Credit,Woman play them plant raise expect.
336017,769968,2023-09-25,-1740.79,Debit,Serve she PM she goal. Bar cold himself unit I.
657241,650770,2019-10-02,268.55,Credit,Anything space those build individual.
231282,655031,2022-07-31,1467.98,Credit,Weight according soon certain state board.
177366,611689,2022-12-02,1778.15,Credit,Consumer book trade reach.
359167,797353,2023-02-19,403.22,Credit,Same task contain soldier where whom care.
508117,617406,2021-07-28,-1857.15,Credit,Music report manager room team.
964045,778446,2023-02-12,3870.12,Debit,Push like mind yourself life result right.
298250,305017,2021-08-10,3707.44,Debit,Laugh evidence office very show enter available.
165563,326418,2020-05-04,3642.83,Debit,Notice up peace news.
601663,343763,2023-03-17,-947.52,Debit,Happy on middle debate case room in box.
405143,505570,2020-02-03,-1629.62,Credit,Sometimes power clearly like fight word consider.
639762,832025,2021-01-18,3133.15,Credit,Entire you set family sort military drug.
145734,684939,2023-08-18,4220.08,Credit,Pass station hold mind baby choose.
102493,577545,2021-04-25,2701.22,Credit,Conference financial agent next.
254473,277779,2022-03-27,4860.16,Credit,Wear available local identify week lose.
892370,447802,2023-08-05,-4150.25,Debit,Partner old girl their drop low line.
616661,754871,2022-08-27,4546.94,Credit,Man us under image minute but.
282576,212127,2020-08-01,-3613.94,Credit,Ready check politics force.
144238,613954,2022-11-08,3393.83,Debit,Peace wonder whom sure ok. Citizen single size.
846134,635149,2023-12-01,495.1,Debit,Camera number smile east floor animal.
973956,685952,2022-04-24,-1666.3,Credit,Yard should speak force.
471665,626224,2023-03-24,606.11,Credit,Popular boy spring four admit story our same.
890887,825105,2024-02-17,487.83,Credit,Course past police nor himself month.
577993,923043,2024-02-20,-1515.35,Credit,Trip responsibility age bit.
477955,670014,2020-12-25,-4191.85,Debit,Popular collection way name up audience.
657474,670440,2022-12-11,1435.74,Credit,Strong within provide main game enjoy officer.
420037,710436,2021-02-11,286.16,Credit,Technology let past effect.
147833,221023,2019-11-25,4638.44,Credit,Per network whose military.
900096,786774,2021-10-16,-1273.84,Debit,Store yeah over seek wall business away.
190961,571376,2023-10-04,-3135.0,Credit,Cup though and choice fact fly phone.
628779,374498,2020-11-11,4790.36,Debit,Campaign leg loss hot current opportunity.
151771,892087,2021-05-03,4236.42,Debit,Believe little challenge few color protect piece.
390754,570199,2021-10-07,-1604.6,Credit,Sister movie perhaps or some.
416164,974062,2022-10-27,-2533.1,Debit,Situation past exist pretty continue cost.
844430,209022,2020-03-26,686.53,Credit,Degree wife want require benefit player it.
734224,136899,2023-03-17,-2994.35,Debit,Stand couple family suddenly throw girl enter.
102565,778059,2020-06-28,3391.37,Credit,Stock realize clear radio prepare.
370837,822310,2022-09-20,1065.29,Debit,Friend in body voice return.
387279,146757,2023-05-13,2526.06,Credit,Camera health store still amount.
651595,253766,2023-01-02,-4561.0,Credit,Matter or usually allow left.
121439,638889,2021-03-11,293.25,Credit,College more bed for international.
241435,840251,2023-11-03,440.96,Credit,Fire radio culture.
904329,997587,2022-03-16,-66.2,Debit,Many worker up blue ahead. Us system show trial.
865996,555610,2021-08-09,3256.0,Debit,Middle without still study after.
413744,378353,2020-05-22,4806.82,Credit,Foreign probably wife reflect.
689992,401745,2020-11-26,-2983.55,Credit,Century challenge soldier pass item.
824628,648183,2023-01-04,-1654.84,Debit,Financial contain financial let might cup common.
360646,383507,2024-05-17,2754.95,Debit,Would father point piece toward house write.
852706,396506,2019-10-04,-3282.41,Debit,Prevent value improve work.
940769,656536,2022-03-21,-2340.75,Debit,Read have fear. Get painting necessary.
931999,782855,2020-08-13,-789.96,Debit,Green state home make I.
802206,152442,2021-07-12,-4876.19,Debit,Learn compare speech today money past.
385998,969150,2022-10-07,-1703.64,Debit,Leg laugh activity for.
312636,679101,2022-11-21,-2725.82,Credit,Religious bill after task fly.
745652,390482,2023-12-09,-945.28,Credit,Behind kid you water. At first western new.
705098,491310,2020-04-05,2153.41,Credit,Fine either too only factor.
210749,641167,2023-03-16,-3847.81,Debit,Organization job again number.
923611,873324,2021-05-24,-4119.76,Debit,Enjoy child eight teach. Soon wait various turn.
676707,669799,2022-05-01,-1654.39,Credit,Performance perform bad threat owner.
717267,830819,2021-03-27,2031.61,Debit,Range sound stuff former little prepare woman.
990369,700059,2022-01-24,-2183.18,Credit,Surface pretty family.
986658,981035,2022-02-04,-3098.29,Credit,Thank discover understand growth police.
336214,581481,2021-06-15,-3347.91,Credit,Trip beautiful year camera set case.
770646,246125,2020-12-19,1290.2,Credit,Energy table our listen by.
965773,691742,2021-05-27,-4162.24,Debit,Theory floor herself involve even part rate no.
768137,371930,2022-09-22,-1748.58,Debit,Allow out political hit.
832474,474629,2024-07-08,-1992.86,Credit,Then ask success consider bring.
361535,146190,2024-07-06,2497.87,Debit,Today city miss man. Per them whether detail.
609842,369690,2022-02-07,926.37,Credit,Tv inside eight everything ago understand.
748511,670632,2021-10-01,1004.42,Credit,Foot public race.
573208,610303,2021-10-14,2170.33,Credit,Should attorney arrive leader morning.
835424,735701,2019-08-21,-1734.84,Debit,Effect former staff field tough fish.
644744,111466,2023-03-25,-3988.19,Debit,Change specific contain customer pretty surface.
197103,623134,2019-09-11,-3825.31,Credit,Tough quite yeah arm operation until happy.
420967,335120,2022-12-07,-3476.22,Credit,Customer economic sure. Home major six may.
922416,147918,2023-09-22,-1036.51,Debit,Bed enjoy choice hear.
824006,240865,2021-07-17,-2413.65,Credit,Save seat remember million heavy whose no exist.
972382,781734,2023-01-27,2104.64,Credit,Sound crime door cultural.
490607,261576,2021-03-11,2464.36,Debit,Somebody scientist address war.
110756,699055,2021-11-13,-2001.34,Credit,Up relationship source get build building.
511037,376177,2022-06-06,-2664.5,Debit,Yeah this eat which.
970756,241139,2024-02-17,2718.29,Debit,Produce by call drop blood.
658656,609307,2023-07-16,-3474.31,Debit,Social party impact score letter.
623874,824112,2021-05-02,-1935.62,Debit,Where sort occur another quality both concern.
566041,863478,2019-09-15,1832.55,Debit,Who few red ask new.
710722,458840,2019-09-30,-1568.11,Credit,Home statement old guess.
561935,932238,2021-12-02,1105.81,Credit,He really walk several trial answer.
940829,212920,2024-06-11,346.87,Credit,Several one water approach detail receive.
246968,710811,2023-11-18,-2928.12,Credit,Woman feel despite tax care.
898691,462850,2021-04-02,-3926.15,Credit,Adult scientist figure will pattern try.
301661,381886,2021-12-23,-1573.28,Debit,Baby protect adult usually market.
498229,423841,2022-04-24,-3374.79,Debit,Area behavior wrong huge eight cut dream.
726255,299820,2021-02-26,-55.67,Debit,Democratic describe include analysis available.
897888,753935,2021-03-31,-122.67,Debit,Any thank agreement small relate defense across.
933980,294292,2023-11-02,4828.82,Debit,Data culture business coach.
112119,192068,2023-12-11,5.1,Credit,Contain account perhaps will range.
872242,276648,2023-02-16,-3757.32,Credit,Court rate apply need us cold.
623149,247404,2024-07-17,1394.02,Debit,Visit process billion whole.
586678,137482,2022-10-03,422.13,Debit,Marriage care young small get or amount.
580846,992109,2023-12-06,3535.62,Debit,Stage policy think stop shake beyond standard.
865667,467725,2024-07-24,-2131.55,Debit,Call front walk important anyone.
122921,303505,2021-01-07,-907.84,Credit,Under under compare writer.
538614,945057,2022-05-30,-1324.01,Debit,Discover structure bad part key second.
503088,854265,2021-03-30,-3773.44,Credit,Make least yard benefit media.
738088,684259,2023-05-11,3871.95,Debit,Contain per own seven notice. Be good human low.
566865,881331,2024-01-10,3028.74,Debit,Air most player animal clear.
649528,177876,2023-11-17,1612.95,Credit,Enjoy order no small ground anyone.
995645,330881,2020-07-19,1595.84,Debit,Personal without describe fine view.
929830,286257,2022-07-04,-3730.1,Credit,Less music drop task sense half reveal beyond.
313518,370330,2022-01-22,-1403.26,Debit,Real notice throw control born describe bill.
530613,919225,2020-11-13,-602.84,Debit,Become glass message majority improve.
383610,445389,2020-03-15,296.29,Credit,Even factor trip any.
218910,371339,2023-06-23,-3947.64,Credit,Speak leader else she attack official.
473275,241891,2024-07-21,4171.79,Credit,Say state although executive.
696331,976909,2022-11-10,-2307.22,Debit,Always use we sure accept stop others.
648492,616546,2020-11-13,-1086.19,Debit,Process task country father.
255010,936529,2021-12-09,968.07,Debit,Majority girl social his real.
453079,726225,2022-05-06,-268.13,Credit,News life together wish forward.
597828,669165,2020-03-19,-3443.69,Debit,Loss kind part administration. Clear who charge.
772437,548378,2020-10-12,-2715.18,Credit,Behavior piece red a similar. Task skin art.
362342,760366,2023-06-10,-757.29,Debit,Trade paper price industry especially.
709167,171354,2023-12-12,-1608.3,Debit,Floor visit kitchen. Simple these nature.
841176,725349,2024-02-06,-4460.47,Credit,First and affect buy ok any this decade.
108351,916322,2023-08-07,1939.06,Debit,Worker no name teacher act white manage trade.
943995,783676,2022-12-20,716.67,Debit,Seem light rich try soon back discover.
299837,850930,2021-04-14,1488.65,Debit,Create leg open miss control gas.
765343,188065,2021-09-07,3102.23,Credit,Source medical western current.
718309,134425,2021-05-10,4699.61,Credit,Family should store national build.
952574,920388,2023-11-02,3074.77,Debit,Six act whole ready despite.
518384,554385,2019-09-08,-3759.58,Debit,Anyone federal her red customer.
136590,518014,2020-07-06,-2274.73,Credit,Boy choice similar world sport consider.
396181,862538,2024-06-12,2739.15,Debit,Case war investment role statement nothing.
846454,610487,2022-07-21,3393.96,Credit,Note put carry air challenge.
556945,417560,2022-01-16,3972.21,Debit,Represent stand keep address visit exist.
241636,945369,2023-06-20,-1098.97,Debit,Wind surface old property back.
255630,992112,2022-06-22,398.52,Debit,Wrong occur case if.
905050,811220,2021-05-15,4805.43,Credit,Yes because either reveal reveal language.
691782,153753,2024-07-06,-2397.34,Debit,Brother during anyone this.
